Representative,Trimmed_Mean,ReportDate,TransactionDate,Ticker,Transaction,Amount,Party,House,Range,Sentiment,Price,Low_End,High_End,Adjusted_Low_End,Adjusted_High_End,Running_Portfolio_Low_End,Running_Portfolio_High_End,Est_Portfolio_Value,Shares_High_End,Shares_Low_End,Normalized_Amount
Tommy Tuberville,35648.32142857143,2023-07-14,2023-06-20,X,Sale,50001.0,R,Senate,50001 - 100000,-0.06892,23.42162704,50001.0,100000.0,50001.0,100000.0,-1287884.0,-1120000.0,-1203942.0,4269.5582091379765,2134.8218001510795,1.4026186366218405
Tommy Tuberville,35648.32142857143,2022-07-13,2022-06-28,QCOM,Sale,50001.0,R,Senate,50001 - 100000,-0.0249195652173913,127.4532394,50001.0,100000.0,50001.0,100000.0,-728944.0,-760000.0,-744472.0,784.6014779283829,392.3085849789707,1.4026186366218405
Tommy Tuberville,35648.32142857143,2022-11-10,2022-10-13,NU,Purchase,15001.0,R,Senate,15001 - 50000,0.0,4.170000076,15001.0,50000.0,-15001.0,-50000.0,-851944.0,-980000.0,-915972.0,-11990.407455330704,-3597.3620447483177,0.4208052272547395
Tommy Tuberville,35648.32142857143,2023-07-14,2023-06-20,CLF,Purchase,15001.0,R,Senate,15001 - 50000,,16.44000053,15001.0,50000.0,-15001.0,-50000.0,-1052884.0,-670000.0,-861442.0,-3041.3624323648364,-912.4695569580985,0.4208052272547395
Tommy Tuberville,35648.32142857143,2022-07-13,2022-06-16,PYPL,Purchase,1001.0,R,Senate,1001 - 15000,0.0465399999999999,71.23000336,1001.0,15000.0,-1001.0,-15000.0,-578945.0,-460000.0,-519472.5,-210.58541755486448,-14.053066864827956,0.02807986350789909
Tommy Tuberville,35648.32142857143,2022-10-12,2022-09-19,ARKK,Purchase,1001.0,R,Senate,1001 - 15000,0.6289,42.49000168,1001.0,15000.0,-1001.0,-15000.0,-586949.0,-555000.0,-570974.5,-353.0242270397576,-23.558483417786487,0.02807986350789909
Thomas Suozzi,13605.938271604939,2021-09-23,2020-03-02,TIP,Sale,100001.0,D,Representatives,100001-250000,,105.3143082,100001.0,250000.0,100001.0,250000.0,219007.0,610000.0,414503.5,2373.846481764194,949.5480880916048,7.349805504314111
Thomas Suozzi,13605.938271604939,2022-12-19,2020-03-02,TIP,Sale,100001.0,D,Representatives,100001-250000,,105.3143082,100001.0,250000.0,100001.0,250000.0,152011.0,505000.0,328505.5,2373.846481764194,949.5480880916048,7.349805504314111
Thomas Suozzi,13605.938271604939,2022-12-19,2020-03-02,NVDA,Sale,100001.0,D,Representatives,100001-250000,,68.8914032,100001.0,250000.0,100001.0,250000.0,52010.0,255000.0,153505.0,3628.899810245119,1451.5744396972889,7.349805504314111
Thomas Suozzi,13605.938271604939,2021-09-23,2020-03-02,NVDA,Sale,100001.0,D,Representatives,100001-250000,,68.8914032,100001.0,250000.0,100001.0,250000.0,303006.0,795000.0,549003.0,3628.899810245119,1451.5744396972889,7.349805504314111
Thomas Suozzi,13605.938271604939,2021-12-01,2021-11-24,MS,Purchase,100001.0,D,Representatives,100001-250000,,95.18863678,100001.0,250000.0,-100001.0,-250000.0,522941.0,1830000.0,1176470.5,-2626.363907047016,-1050.5560682744342,7.349805504314111
Thomas Suozzi,13605.938271604939,2021-09-23,2019-11-18,TIP,Purchase,100001.0,D,Representatives,100001-250000,,101.3001633,100001.0,250000.0,-100001.0,-250000.0,83014.0,320000.0,201507.0,-2467.9130996030685,-987.175111493626,7.349805504314111
Thomas Suozzi,13605.938271604939,2021-09-23,2020-12-01,FCEL,Sale,100001.0,D,Representatives,100001-250000,,9.050000191,100001.0,250000.0,100001.0,250000.0,454010.0,1185000.0,819505.0,27624.30880925492,11049.834020937204,7.349805504314111
Thomas Suozzi,13605.938271604939,2021-09-23,2020-11-25,FCEL,Purchase,100001.0,D,Representatives,100001-250000,,8.840000153,100001.0,250000.0,-100001.0,-250000.0,354009.0,935000.0,644504.5,-28280.54249695441,-11312.330120951752,7.349805504314111
Thomas Suozzi,13605.938271604939,2021-12-01,2021-11-24,MSFT,Purchase,50001.0,D,Representatives,50001-100000,,332.504303,50001.0,100000.0,-50001.0,-100000.0,622942.0,2080000.0,1351471.0,-300.74798761326105,-150.37700128650667,3.6749395008170906
Thomas Suozzi,13605.938271604939,2022-12-19,2019-11-18,CI,Sale,50001.0,D,Representatives,50001-100000,,189.952301,50001.0,100000.0,50001.0,100000.0,70007.0,225000.0,147503.5,526.447952846857,263.229240902957,3.6749395008170906
Thomas Suozzi,13605.938271604939,2021-09-23,2019-11-18,CI,Sale,50001.0,D,Representatives,50001-100000,,189.952301,50001.0,100000.0,50001.0,100000.0,121009.0,340000.0,230504.5,526.447952846857,263.229240902957,3.6749395008170906
Thomas Suozzi,13605.938271604939,2021-09-23,2019-11-18,AAPL,Sale,15001.0,D,Representatives,15001-50000,,65.14004517,15001.0,50000.0,15001.0,50000.0,151011.0,440000.0,295505.5,767.5769930695,230.28844946071135,1.102533298369176
Thomas Suozzi,13605.938271604939,2021-09-23,2019-11-18,MRK,Sale,15001.0,D,Representatives,15001-50000,,71.27107239,15001.0,50000.0,15001.0,50000.0,167013.0,505000.0,336006.5,701.5469014749309,210.4781013805088,1.102533298369176
Thomas Suozzi,13605.938271604939,2021-09-23,2020-03-02,NVDA,Purchase,15001.0,D,Representatives,15001-50000,,68.8914032,15001.0,50000.0,-15001.0,-50000.0,203005.0,545000.0,374002.5,-725.7799620490239,-217.7485042139481,1.102533298369176
Thomas Suozzi,13605.938271604939,2021-09-23,2020-03-02,BA,Purchase,15001.0,D,Representatives,15001-50000,,289.269989,15001.0,50000.0,-15001.0,-50000.0,136009.0,440000.0,288004.5,-172.84890206844096,-51.85812759857366,1.102533298369176
Thomas Suozzi,13605.938271604939,2021-09-23,2020-03-02,GM,Purchase,15001.0,D,Representatives,15001-50000,,30.74445534,15001.0,50000.0,-15001.0,-50000.0,119006.0,360000.0,239503.0,-1626.3095067730026,-487.9253782220362,1.102533298369176
Thomas Suozzi,13605.938271604939,2021-09-23,2019-11-18,AMD,Sale,15001.0,D,Representatives,15001-50000,,39.88000107,15001.0,50000.0,15001.0,50000.0,136010.0,390000.0,263005.0,1253.761250212524,376.1534502887615,1.102533298369176
Thomas Suozzi,13605.938271604939,2021-09-23,2019-11-18,LLY,Sale,15001.0,D,Representatives,15001-50000,,107.8101654,15001.0,50000.0,15001.0,50000.0,182014.0,555000.0,368507.0,463.7781587152634,139.14272317775334,1.102533298369176
Thomas Suozzi,13605.938271604939,2021-09-23,2019-11-18,HAL,Sale,15001.0,D,Representatives,15001-50000,,18.99027252,15001.0,50000.0,15001.0,50000.0,98015.0,370000.0,234007.5,2632.926933899525,789.9307387085354,1.102533298369176
Thomas Suozzi,13605.938271604939,2022-12-19,2019-11-18,AAPL,Sale,1001.0,D,Representatives,1001-15000,,65.14004517,1001.0,15000.0,1001.0,15000.0,71008.0,240000.0,155504.0,230.27309792085,15.36689140125139,0.07357081739001035
Thomas Suozzi,13605.938271604939,2021-09-23,2019-11-18,COP,Sale,1001.0,D,Representatives,1001-15000,,48.91225433,1001.0,15000.0,1001.0,15000.0,152012.0,455000.0,303506.0,306.67161441381063,20.465219068548297,0.07357081739001035
Thomas Suozzi,13605.938271604939,2021-09-23,2020-03-02,V,Purchase,1001.0,D,Representatives,1001-15000,,187.7442017,1001.0,15000.0,-1001.0,-15000.0,218006.0,595000.0,406503.0,-79.89594279970778,-5.331722582833833,0.07357081739001035
Thomas Suozzi,13605.938271604939,2021-09-23,2020-03-02,WMT,Sale,1001.0,D,Representatives,1001-15000,,109.2014771,1001.0,15000.0,1001.0,15000.0,219007.0,610000.0,414503.5,137.36077934425668,9.16654267490673,0.07357081739001035
Thomas Suozzi,13605.938271604939,2021-09-23,2020-03-02,TREE,Purchase,1001.0,D,Representatives,1001-15000,,283.9100037,1001.0,15000.0,-1001.0,-15000.0,218006.0,595000.0,406503.0,-52.83364377625134,-3.5257651613351726,0.07357081739001035
Thomas Suozzi,13605.938271604939,2021-09-23,2020-03-02,DAN,Purchase,1001.0,D,Representatives,1001-15000,,13.56781292,1001.0,15000.0,-1001.0,-15000.0,134007.0,410000.0,272003.5,-1105.5576966195374,-73.7775502877438,0.07357081739001035
Thomas Suozzi,13605.938271604939,2021-09-23,2020-03-02,AAPL,Purchase,1001.0,D,Representatives,1001-15000,,73.04640198,1001.0,15000.0,-1001.0,-15000.0,135008.0,425000.0,280004.0,-205.3489233337869,-13.703618150474712,0.07357081739001035
Thomas Suozzi,13605.938271604939,2021-09-23,2020-03-02,CVS,Purchase,1001.0,D,Representatives,1001-15000,,58.21818542,1001.0,15000.0,-1001.0,-15000.0,151010.0,490000.0,320505.0,-257.6514518923321,-17.193940222948296,0.07357081739001035
Greg Gianforte,55428.96005706134,2019-08-26,2019-08-19,AJRD,Sale,500001.0,R,Representatives,500001,,45.45186615,500001.0,,500001.0,,-984972.0,,,,11000.670431218368,9.020573351642787
Greg Gianforte,55428.96005706134,2020-12-02,2020-11-12,IWN,Purchase,500001.0,R,Representatives,500001,,109.0854874,500001.0,,-500001.0,,-742017.0,,,,-4583.570298096316,9.020573351642787
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,PEGA,Purchase,500001.0,R,Representatives,500001,,75.4418335,500001.0,,-500001.0,,5094.0,,,,-6627.63584609857,9.020573351642787
Greg Gianforte,55428.96005706134,2020-12-23,2020-12-15,IWN,Sale,500001.0,R,Representatives,500001,,125.8845978,500001.0,,500001.0,,-350005.0,,,,3971.899729896901,9.020573351642787
Greg Gianforte,55428.96005706134,2018-12-29,2018-11-30,TWOU,Purchase,500001.0,R,Representatives,500001,,58.38999939,500001.0,,-500001.0,,3575104.0,,,,-8563.12733727535,9.020573351642787
Greg Gianforte,55428.96005706134,2018-12-11,2018-11-19,T,Sale,500001.0,R,Representatives,500001,,15.64136124,500001.0,,500001.0,,1957068.0,,,,31966.591163519475,9.020573351642787
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,MSM,Purchase,250001.0,R,Representatives,250001-1000000,,55.490242,250001.0,1000000.0,-250001.0,-1000000.0,1655107.0,3500000.0,2577553.5,-18021.18649978135,-4505.3146461318365,4.510295696376704
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,BBVA,Purchase,250001.0,R,Representatives,250001-1000000,,4.278251648,250001.0,1000000.0,-250001.0,-1000000.0,904099.0,1285000.0,1094549.5,-233740.3412133273,-58435.31904367304,4.510295696376704
Greg Gianforte,55428.96005706134,2018-12-11,2018-11-19,IBM,Sale,250001.0,R,Representatives,250001-1000000,,91.14473724,250001.0,1000000.0,250001.0,1000000.0,55003.0,625000.0,340001.5,10971.560512230404,2742.901099618113,4.510295696376704
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,IFNNY,Purchase,250001.0,R,Representatives,250001-1000000,,18.0808239,250001.0,1000000.0,-250001.0,-1000000.0,2090109.0,4950000.0,3520054.5,-55307.21418065468,-13826.85885237785,4.510295696376704
Greg Gianforte,55428.96005706134,2018-12-11,2018-11-19,TGNA,Sale,100001.0,R,Representatives,100001-250000,,11.49873447,100001.0,250000.0,100001.0,250000.0,1333048.0,4095000.0,2714024.0,21741.52300431371,8696.696167817501,1.8041291032170543
Greg Gianforte,55428.96005706134,2018-12-11,2018-11-19,WCC,Sale,100001.0,R,Representatives,100001-250000,,51.90416336,100001.0,250000.0,100001.0,250000.0,340014.0,1350000.0,845007.0,4816.569304200803,1926.646987957538,1.8041291032170543
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,SGSOY,Purchase,100001.0,R,Representatives,100001-250000,,8.628813744,100001.0,250000.0,-100001.0,-250000.0,-359911.0,-550000.0,-454955.5,-28972.69629603909,-11589.19440920082,1.8041291032170543
Greg Gianforte,55428.96005706134,2018-12-11,2018-11-19,CXW,Sale,100001.0,R,Representatives,100001-250000,,18.30311203,100001.0,250000.0,100001.0,250000.0,717024.0,2380000.0,1548512.0,13658.879407514612,5463.606398523475,1.8041291032170543
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,FUPBY,Purchase,100001.0,R,Representatives,100001-250000,,8.226610184,100001.0,250000.0,-100001.0,-250000.0,1555106.0,3250000.0,2402553.0,-30389.18757646096,-12155.79658733469,1.8041291032170543
Greg Gianforte,55428.96005706134,2018-12-11,2018-11-19,VAC,Sale,100001.0,R,Representatives,100001-250000,,71.76066589,100001.0,250000.0,100001.0,250000.0,487020.0,1780000.0,1133510.0,3483.8026779631377,1393.535006395967,1.8041291032170543
Greg Gianforte,55428.96005706134,2018-12-11,2018-11-19,WFC,Sale,100001.0,R,Representatives,100001-250000,,46.47167969,100001.0,250000.0,100001.0,250000.0,587021.0,2030000.0,1308510.5,5379.620484296723,2151.8697122006265,1.8041291032170543
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,RIO,Purchase,100001.0,R,Representatives,100001-250000,,37.13507843,100001.0,250000.0,-100001.0,-250000.0,-194908.0,-150000.0,-172454.0,-6732.179130071114,-2692.898580744966,1.8041291032170543
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,LUKOY,Purchase,100001.0,R,Representatives,100001-250000,,69.60219574,100001.0,250000.0,-100001.0,-250000.0,554095.0,435000.0,494547.5,-3591.840707639147,-1436.7506504184892,1.8041291032170543
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,AMN,Purchase,100001.0,R,Representatives,100001-250000,,56.02000046,100001.0,250000.0,-100001.0,-250000.0,654096.0,685000.0,669548.0,-4462.691859106779,-1785.094594410148,1.8041291032170543
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,BIDU,Purchase,100001.0,R,Representatives,100001-250000,,104.6600037,100001.0,250000.0,-100001.0,-250000.0,804098.0,1035000.0,919549.0,-2388.687093081003,-955.4843919807736,1.8041291032170543
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,WCC,Purchase,100001.0,R,Representatives,100001-250000,,46.48981094,100001.0,250000.0,-100001.0,-250000.0,1154100.0,2285000.0,1719550.0,-5377.522406418287,-2151.0304726569407,1.8041291032170543
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,DNTUY,Purchase,100001.0,R,Representatives,100001-250000,,34.00999832,100001.0,250000.0,-100001.0,-250000.0,-644913.0,-1250000.0,-947456.5,-7350.779545701547,-2940.3412213988017,1.8041291032170543
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,EVH,Purchase,100001.0,R,Representatives,100001-250000,,6.869999886,100001.0,250000.0,-100001.0,-250000.0,1405104.0,2900000.0,2152552.0,-36390.10249613853,-14556.186558865396,1.8041291032170543
Greg Gianforte,55428.96005706134,2020-12-02,2020-11-12,WW,Sale,100001.0,R,Representatives,100001-250000,,25.05999947,100001.0,250000.0,100001.0,250000.0,-242016.0,-1380000.0,-811008.0,9976.057673077035,3990.4629734615073,1.8041291032170543
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,UNICY,Purchase,100001.0,R,Representatives,100001-250000,,6.46999979,100001.0,250000.0,-100001.0,-250000.0,-729913.0,-1450000.0,-1089956.5,-38639.87760654935,-15456.105602130168,1.8041291032170543
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,KUBTY,Purchase,100001.0,R,Representatives,100001-250000,,75.37000275,100001.0,250000.0,-100001.0,-250000.0,1305103.0,2650000.0,1977551.5,-3316.969495533155,-1326.801066091244,1.8041291032170543
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,SNA,Purchase,100001.0,R,Representatives,100001-250000,,140.9114838,100001.0,250000.0,-100001.0,-250000.0,-459912.0,-800000.0,-629956.0,-1774.1634198872866,-709.6724646085942,1.8041291032170543
Greg Gianforte,55428.96005706134,2020-12-23,2020-12-15,WW,Purchase,100001.0,R,Representatives,100001-250000,,29.63999939,100001.0,250000.0,-100001.0,-250000.0,-750005.0,-1150000.0,-950002.5,-8434.548081817622,-3373.8529709193763,1.8041291032170543
Greg Gianforte,55428.96005706134,2020-12-02,2020-11-12,VSAT,Sale,100001.0,R,Representatives,100001-250000,,33.36000061,100001.0,250000.0,100001.0,250000.0,-542015.0,-880000.0,-711007.5,7494.004659132409,2997.6318396716,1.8041291032170543
Greg Gianforte,55428.96005706134,2020-12-23,2020-12-15,HHC,Purchase,100001.0,R,Representatives,100001-250000,,79.55000305,100001.0,250000.0,-100001.0,-250000.0,-450006.0,-1650000.0,-1050003.0,-3142.6774407898656,-1257.083547025709,1.8041291032170543
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,HCSG,Purchase,100001.0,R,Representatives,100001-250000,,21.76846695,100001.0,250000.0,-100001.0,-250000.0,1905108.0,4500000.0,3202554.0,-11484.501897824275,-4593.846697137301,1.8041291032170543
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,TCEHY,Purchase,100001.0,R,Representatives,100001-250000,,38.87945938,100001.0,250000.0,-100001.0,-250000.0,-559913.0,-1050000.0,-804956.5,-6430.130562170384,-2572.077945390402,1.8041291032170543
Greg Gianforte,55428.96005706134,2020-12-23,2020-12-15,THR,Purchase,100001.0,R,Representatives,100001-250000,,16.57999992,100001.0,250000.0,-100001.0,-250000.0,-550007.0,-1900000.0,-1225003.5,-15078.407792899436,-6031.4234307909455,1.8041291032170543
Greg Gianforte,55428.96005706134,2020-12-02,2020-11-12,HHC,Sale,100001.0,R,Representatives,100001-250000,,67.63999939,100001.0,250000.0,100001.0,250000.0,-442018.0,-1880000.0,-1161009.0,3696.037880759656,1478.4299364553854,1.8041291032170543
Greg Gianforte,55428.96005706134,2020-12-02,2020-11-12,OSW,Sale,100001.0,R,Representatives,100001-250000,,7.940000057,100001.0,250000.0,100001.0,250000.0,-642016.0,-1130000.0,-886008.0,31486.14586968384,12594.584292457015,1.8041291032170543
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,HSBC,Purchase,100001.0,R,Representatives,100001-250000,,32.38790512,100001.0,250000.0,-100001.0,-250000.0,2005109.0,4750000.0,3377554.5,-7718.930850072837,-3087.603215752535,1.8041291032170543
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,AMADY,Purchase,100001.0,R,Representatives,100001-250000,,71.89893341,100001.0,250000.0,-100001.0,-250000.0,2340110.0,5950000.0,4145055.0,-3477.103040936473,-1390.855124786753,1.8041291032170543
Greg Gianforte,55428.96005706134,2020-12-23,2020-12-15,OSW,Purchase,100001.0,R,Representatives,100001-250000,,8.409999847,100001.0,250000.0,-100001.0,-250000.0,-850006.0,-1400000.0,-1125003.0,-29726.51659312212,-11890.72554331522,1.8041291032170543
Greg Gianforte,55428.96005706134,2018-12-29,2018-11-30,BL,Purchase,100001.0,R,Representatives,100001-250000,,42.86999893,100001.0,250000.0,-100001.0,-250000.0,4075105.0,10125000.0,7100052.5,-5831.584003727429,-2332.6569278269862,1.8041291032170543
Greg Gianforte,55428.96005706134,2018-12-11,2018-11-19,BAYRY,Sale,50001.0,R,Representatives,50001-100000,,14.49803352,50001.0,100000.0,50001.0,100000.0,783027.0,2545000.0,1664013.5,6897.48715658922,3448.812553166176,0.9020735721638377
Greg Gianforte,55428.96005706134,2018-12-11,2018-11-19,HHC,Sale,50001.0,R,Representatives,50001-100000,,109.6900024,50001.0,100000.0,50001.0,100000.0,223010.0,1020000.0,621505.0,911.6601131553992,455.8391731788311,0.9020735721638377
Greg Gianforte,55428.96005706134,2018-12-11,2018-11-19,HAYN,Sale,50001.0,R,Representatives,50001-100000,,30.94494057,50001.0,100000.0,50001.0,100000.0,172008.0,905000.0,538504.0,3231.546034925864,1615.8053329232812,0.9020735721638377
Greg Gianforte,55428.96005706134,2018-12-11,2018-11-19,GE,Sale,50001.0,R,Representatives,50001-100000,,46.16683197,50001.0,100000.0,50001.0,100000.0,121006.0,790000.0,455503.0,2166.0572262134365,1083.0502736789804,0.9020735721638377
Greg Gianforte,55428.96005706134,2018-12-11,2018-11-19,VOD,Sale,50001.0,R,Representatives,50001-100000,,14.31797314,50001.0,100000.0,50001.0,100000.0,1403055.0,4320000.0,2861527.5,6984.228774716084,3492.1842296457894,0.9020735721638377
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,KMTUY,Purchase,50001.0,R,Representatives,50001-100000,,22.85000038,50001.0,100000.0,-50001.0,-100000.0,2440111.0,6200000.0,4320055.5,-4376.367542099796,-2188.227534725319,0.9020735721638377
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,LTHM,Purchase,50001.0,R,Representatives,50001-100000,,6.940000057,50001.0,100000.0,-50001.0,-100000.0,-879915.0,-1800000.0,-1339957.5,-14409.221783670657,-7204.754984053166,0.9020735721638377
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,NVZMY,Purchase,50001.0,R,Representatives,50001-100000,,40.96687698,50001.0,100000.0,-50001.0,-100000.0,504094.0,335000.0,419547.0,-2440.99641885858,-1220.5226193934786,0.9020735721638377
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,FMX,Purchase,50001.0,R,Representatives,50001-100000,,84.38102722,50001.0,100000.0,-50001.0,-100000.0,1505105.0,3150000.0,2327552.5,-1185.1005290475769,-592.5621155290789,0.9020735721638377
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,CXW,Purchase,50001.0,R,Representatives,50001-100000,,14.586936,50001.0,100000.0,-50001.0,-100000.0,1254101.0,2535000.0,1894550.5,-6855.449286951009,-3427.793197968374,0.9020735721638377
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,TWOU,Purchase,50001.0,R,Representatives,50001-100000,,16.81999969,50001.0,100000.0,-50001.0,-100000.0,754097.0,935000.0,844548.5,-5945.30332003829,-2972.7111130523454,0.9020735721638377
Greg Gianforte,55428.96005706134,2018-12-11,2018-11-19,KHC,Sale,50001.0,R,Representatives,50001-100000,,42.01046371,50001.0,100000.0,50001.0,100000.0,1230044.0,3800000.0,2515022.0,2380.359347859243,1190.2034775231,0.9020735721638377
Greg Gianforte,55428.96005706134,2019-11-27,2019-10-11,SSL,Purchase,50001.0,R,Representatives,50001-100000,,17.66918182,50001.0,100000.0,-50001.0,-100000.0,-244909.0,-250000.0,-247454.5,-5659.571621296498,-2829.842406364462,0.9020735721638377
